'PBS level';'PBS number';'Is component';'Name from PBS/BoM';'Status of component selection';'Acronym (from PBS)';'Responsible institution';'Component type';'Field component';'Lab tool';'Supplier';'Manufacturer';'Part number (from manufacturer)';'Catalogue reference';'Cost unit (€)';'Cost status';'Mass (kg)';'Quantity';'Material';'Treatment';'Coating';'STEP link';'Budget';'Current (PS only) (A)';'Voltage DC (V)';'Voltage AC (V)';'Initialization - Power (W)';'Initialization - Current consumption (A)';'Stand-by - Power (W)';'Stand-by - Current consumption (A)';'Calibration - Power (W)';'Calibration - Current consumption (A)';'Observation - Power (W)';'Observation - Current consumption (A)';'Maintenance - Power (W)';'Maintenance - Current consumption (A)';'UPS Power - UPS required';'UPS Power - UPS required time (h)';'Heat dissipated (W)';'Heat load to air (W)';'Heat load to coolant (W)';'Skin temperature above environment (ºC)';'Cooling required';'Function';'Cable - Max length (m)';'Cable - Length (m)';'Cable - Outer diameter (m)';'Cable - Min dynamic bending radius (mm)';'Cable - Min static bending radius (mm)';'Cable - Mass density (kg/m)'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'YES';'THORLABS';'THORLABS';'ADASMA';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15899';'17.27';'ESTIMATED';'0.01';'1';'STAINLESS STEEL';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\SMA';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'CAB/IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0045';'YES';'AOCU Optical Fibre 1 Connector';'BASELINE';'AOCU OF1 C';'CAB/IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0046';'YES';'AOCU Optical Fibre 2 Connector';'BASELINE';'AOCU OF2 C';'CAB/IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE ';'';'IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318230-0047';'YES';'AOCU Optical Fibre 3 Connector';'BASELINE';'AOCU OF3 C';'CAB/IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Light';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315122-0002';'YES';'Continuum QTH Lamp Photodiode';'PRELIMINARY';'CM LQTH Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315121-0007';'YES';'Ne Lamp Photodiode';'PRELIMINARY';'CM LNe Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315121-0005';'YES';'Ar Lamp Photodiode';'PRELIMINARY';'CM LAr Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315121-0006';'YES';'Kr Lamp Photodiode';'PRELIMINARY';'CM LKr Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'315121-0008';'YES';'Xe Lamp Photodiode';'PRELIMINARY';'CM LXe Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'316212-0000';'YES';'GCU Photodetector';'PRELIMINARY';'CM GLD';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316211-0004';'YES';'LED Source 1 - Photodiode';'PRELIMINARY';'CM GLS1Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316211-0005';'YES';'LED Source 2 - Photodiode';'PRELIMINARY';'CM GLS2Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'316211-0006';'YES';'LED Source 3 - Photodiode';'PRELIMINARY';'CM GLS3Ph';'CAB/IAC';'Electronic';'YES';'NO';'RS';'OSI Optoelectronics';'FCI-H250G-InGaAs-75';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15052';'67.30';'ESTIMATED';'?';'1';'?';'NO';'NO';'';'';'NA';'5';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Control';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'315222-0000';'YES';'Rotary Stage';'BASELINE';'CM FW RS';'CAB';'Electronic/Mechanical';'YES';'NO';'PIMICOS';'Physik Instrumente';'PRS-200 6449921111';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1436';'11400';'QUOTED';'8700';'1';'Aluminium and stainless steel';'Black anodised';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CServoMotor\Physik%20Instrumente';'';'NA';'48 / 5 / 24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'0.450';'0.450';'11';'?';'?';'?'
'6';'315422-0000';'YES';'Rotary Stage';'BASELINE';'CM MW RS';'CAB';'Electronic/Mechanical';'YES';'NO';'PIMICOS';'Physik Instrumente';'PRS-200 6449921111';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1436';'11400';'QUOTED';'8700';'1';'Aluminium and stainless steel';'Black anodised';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CServoMotor\Physik%20Instrumente';'';'NA';'48 / 5 / 24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power and control';'0.450';'0.450';'11';'?';'?';'?'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'BASELINE';'';'IAC';'Optical/Mechanical';'YES';'NO';'THORLABS';'THORLABS';'ADAFC1';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15897';'10.59';'ESTIMATED';'0.010';'1';'?';'?';'?';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CConnectors%5COptical%20Fibres\FP-PC';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Signal';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'48';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'48';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'PRO-LITE';'LABSPHERE';'LPS-175-27';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=2243';'7000';'ESTIMATED';'2.3';'1';'?';'NO';'NO';'';'';'8.33';'27';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NO';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'?';'Analytik Jena';'99-0056-02';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1463';'?';'?';'?';'1';'?';'NO';'NO';'';'';'0.010';'NA';'450';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'?';'Analytik Jena';'99-0056-02';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1463';'?';'?';'?';'1';'?';'NO';'NO';'';'';'0.010';'NA';'450';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'?';'Analytik Jena';'99-0056-02';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1463';'?';'?';'?';'1';'?';'NO';'NO';'';'';'0.010';'NA';'450';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'?';'Analytik Jena';'99-0057-02';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=1463';'?';'?';'?';'1';'?';'NO';'NO';'';'';'0.006';'NA';'500';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'?';'YES';'?';'BASELINE';'?';'CAB/IAC';'Electronic';'YES';'NO';'THORLABS';'THORLABS';'LDS12B';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15893';'85.04';'ESTIMATED';'0.880';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CPowerSupplies\Thorlabs';'';'0.500';'±12';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electronic';'YES';'NO';'?';'?';'?';'?';'?';'?';'?';'1';'?';'NO';'NO';'?';'';'?';'24';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'6';'316221-0000';'YES';'LEDs Power Supply';'PRELIMINARY';'CM GLELP';'IAC';'Electronic';'YES';'NO';'?';'MeanWell';'IRM-60-15ST';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=12381';'19.26';'ESTIMATED';'0.227';'1';'?';'NO';'NO';'https://sileno.cab.inta-csic.es/dana/fb/smb/wfb.cgi?t=p&v=resource_1676966872.783843.2&si=&ri=&pi=&sb=name&so=asc&dir=HRM%20CAD%5CLibraries%5CElectronic%5CPowerSupplies\MeanWell';'';'4';'15';'NA';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'NA';'';'NO';'Power';'NA';'NA';'NA';'NA';'NA';'NA'
'7';'318240-????';'YES';'?';'BASELINE';'CM IC ??';'CAB';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.03.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'?';'?';'8';'64';'40';'0.126'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.03.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'?';'?';'8';'64';'40';'0.126'
'7';'318240-????';'YES';'?';'BASELINE';'CM IC ??';'CAB';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.01.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'?';'?';'7.5';'60';'37.5';'0.079'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.01.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'?';'?';'7.5';'60';'37.5';'0.079'
'7';'318240-????';'YES';'?';'BASELINE';'CM IC ??';'CAB';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.03.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'?';'?';'8';'64';'40';'0.126'
'7';'';'YES';'';'PRELIMINARY';'';'IAC';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.03.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Power';'?';'?';'8';'64';'40';'0.126'
'7';'318240-????';'YES';'?';'BASELINE';'CM IC??';'CAB';'Electrical';'YES';'NO';'IGUS';'IGUS';'CF240.PUR.01.14';'https://knuth.cab.inta-csic.es/harmoni/out/out.ViewDocument.php?documentid=15888';'?';'?';'?';'1';'Polyurethane';'NO';'NO';'';'';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NO';'0';'';'';'NA';'';'NO';'Control';'?';'?';'7.5';'60';'37.5';'0.079'
